slug,name,positions,age,team,games_played,minutes_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,is_combined_totals
mclembe01,Ben McLemore,SHOOTING GUARD,27,LOS ANGELES LAKERS,21,368,8.8,0.559,0.809,0.149,1.2,9.1,5.2,4.3,0.4,1.5,8.5,19.4,0.1,0.4,0.5,0.061,-1.6,-1.4,-3.0,-0.1,False
mellini01,Nicolò Melli,POWER FORWARD,30,NEW ORLEANS PELICANS,22,241,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,-0.2,0.2,0.0,0.008,-4.9,1.1,-3.9,-0.1,False
mellini01,Nicolò Melli,POWER FORWARD,30,DALLAS MAVERICKS,23,325,9.4,0.506,0.585,0.22,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,0.3,0.2,0.5,0.078,-2.3,-0.8,-3.2,-0.1,False
meltode01,De'Anthony Melton,POINT GUARD,22,MEMPHIS GRIZZLIES,52,1045,15.2,0.568,0.537,0.13,3.0,13.4,8.2,17.5,2.7,2.7,13.7,19.5,0.7,1.5,2.2,0.103,0.6,1.7,2.3,1.1,False
merrisa01,Sam Merrill,SHOOTING GUARD,24,MILWAUKEE BUCKS,30,233,11.9,0.603,0.653,0.056,2.8,10.4,6.8,11.4,1.6,0.4,11.9,15.0,0.3,0.2,0.5,0.102,-0.7,-0.3,-1.0,0.1,False
metuch01,Chimezie Metu,CENTER,23,SACRAMENTO KINGS,36,488,14.5,0.571,0.207,0.24,7.0,18.7,12.7,8.2,1.4,3.1,12.8,20.0,0.3,0.3,0.6,0.061,-2.2,-1.3,-3.6,-0.2,False
middlkh01,Khris Middleton,SMALL FORWARD,29,MILWAUKEE BUCKS,68,2269,18.2,0.588,0.34,0.22,2.6,15.7,9.4,23.2,1.5,0.4,13.1,25.0,4.1,2.2,6.4,0.135,1.7,-0.3,1.3,1.9,False
milleda01,Darius Miller,SMALL FORWARD,30,OKLAHOMA CITY THUNDER,18,197,15.9,0.685,0.875,0.25,1.0,11.8,6.3,15.4,3.1,2.3,13.1,13.2,0.4,0.2,0.6,0.156,0.8,2.7,3.6,0.3,False
millspa02,Patty Mills,POINT GUARD,32,SAN ANTONIO SPURS,68,1685,11.8,0.57,0.702,0.128,1.1,6.3,3.7,13.5,1.2,0.2,9.3,18.4,1.3,0.8,2.2,0.062,0.0,-1.2,-1.2,0.4,False
millspa01,Paul Millsap,POWER FORWARD,35,DENVER NUGGETS,56,1162,16.4,0.565,0.357,0.244,7.4,18.1,12.8,11.6,2.2,3.0,10.3,18.6,1.7,1.6,3.2,0.133,0.3,0.7,1.0,0.9,False
miltosh01,Shake Milton,SHOOTING GUARD,24,PHILADELPHIA 76ERS,63,1461,14.6,0.549,0.304,0.264,2.5,8.5,5.6,20.3,1.3,1.1,12.2,24.9,1.1,1.6,2.8,0.091,-0.7,-1.0,-1.6,0.1,False
mitchdo01,Donovan Mitchell,POINT GUARD,24,UTAH JAZZ,53,1771,21.3,0.569,0.423,0.29,3.1,10.6,7.0,26.7,1.4,0.7,10.7,33.5,3.9,2.2,6.2,0.167,4.6,-0.2,4.3,2.8,False
mokokad01,Adam Mokoka,SHOOTING GUARD,22,CHICAGO BULLS,14,56,2.2,0.386,0.526,0.053,2.0,7.8,4.9,11.9,1.7,1.6,20.5,18.9,-0.2,0.1,-0.1,-0.112,-7.7,-1.6,-9.3,-0.1,False
monkma01,Malik Monk,SHOOTING GUARD,22,CHARLOTTE HORNETS,42,878,13.6,0.569,0.531,0.18,1.7,10.9,6.2,15.7,1.1,0.5,11.3,23.8,0.5,0.5,1.0,0.054,0.2,-2.0,-1.8,0.0,False
mooreet01,E'Twaun Moore,SHOOTING GUARD,31,PHOENIX SUNS,27,389,10.4,0.523,0.289,0.116,4.2,8.9,6.6,13.7,1.9,1.2,15.3,17.2,0.0,0.4,0.4,0.049,-3.1,0.2,-2.9,-0.1,False
moranja01,Ja Morant,POINT GUARD,21,MEMPHIS GRIZZLIES,63,2053,16.7,0.537,0.252,0.389,3.0,10.1,6.5,33.5,1.3,0.6,15.3,27.2,1.6,1.6,3.2,0.074,1.3,-1.6,-0.4,0.8,False
morgaju01,Juwan Morgan,POWER FORWARD,23,UTAH JAZZ,29,147,8.5,0.529,0.433,0.233,6.8,13.1,10.1,8.0,1.3,0.6,10.8,10.9,0.1,0.2,0.3,0.105,-3.5,1.2,-2.3,0.0,False
morrima03,Marcus Morris,POWER FORWARD,31,LOS ANGELES CLIPPERS,57,1502,14.5,0.614,0.507,0.152,2.7,14.5,8.8,5.6,1.1,0.9,8.4,20.1,2.1,1.5,3.6,0.115,0.9,-0.8,0.0,0.8,False
morrima02,Markieff Morris,POWER FORWARD,31,LOS ANGELES LAKERS,61,1200,9.3,0.509,0.553,0.132,4.5,20.3,12.5,8.6,0.9,1.4,11.9,16.4,-0.2,1.8,1.6,0.062,-2.9,0.3,-2.6,-0.2,False
morrimo01,Monte Morris,POINT GUARD,25,DENVER NUGGETS,47,1196,14.0,0.574,0.346,0.189,1.0,8.0,4.6,17.1,1.4,1.1,7.5,16.5,2.0,0.8,2.9,0.115,0.1,-0.5,-0.3,0.5,False
muldemy01,Mychal Mulder,POINT GUARD,26,GOLDEN STATE WARRIORS,60,766,10.8,0.613,0.808,0.083,1.1,7.1,4.2,4.8,0.7,1.4,5.5,16.2,0.6,0.6,1.2,0.075,-0.6,-1.2,-1.8,0.0,False
murrade01,Dejounte Murray,POINT GUARD,24,SAN ANTONIO SPURS,67,2139,16.5,0.509,0.204,0.138,2.8,21.1,11.8,25.9,2.3,0.3,10.2,23.4,0.7,2.6,3.3,0.074,-0.2,1.0,0.8,1.5,False
murraja01,Jamal Murray,POINT GUARD,23,DENVER NUGGETS,48,1704,18.3,0.592,0.399,0.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,3.1,1.5,4.6,0.129,2.7,-0.7,2.0,1.7,False
muscami01,Mike Muscala,CENTER,29,OKLAHOMA CITY THUNDER,35,645,14.7,0.599,0.689,0.135,3.0,18.4,10.6,7.0,0.6,1.5,6.9,20.0,0.9,0.4,1.3,0.096,0.9,-1.0,-0.1,0.3,False
mykhasv01,Svi Mykhailiuk,SMALL FORWARD,23,DETROIT PISTONS,36,634,10.2,0.527,0.767,0.135,1.9,11.2,6.5,13.5,2.1,0.8,14.2,19.0,-0.3,0.6,0.3,0.025,-1.5,-0.2,-1.8,0.0,False
mykhasv01,Svi Mykhailiuk,SHOOTING GUARD,23,OKLAHOMA CITY THUNDER,30,690,10.6,0.531,0.505,0.071,1.9,11.6,6.7,12.3,1.7,0.8,14.4,21.0,-0.5,0.5,-0.1,-0.004,-2.3,-1.1,-3.3,-0.2,False
naderab01,Abdel Nader,SMALL FORWARD,27,PHOENIX SUNS,24,355,13.4,0.605,0.371,0.319,2.3,17.3,9.9,7.3,1.4,2.3,12.6,19.0,0.3,0.4,0.7,0.095,-1.0,1.0,0.0,0.2,False
nancela02,Larry Nance Jr.,POWER FORWARD,28,CLEVELAND CAVALIERS,35,1091,13.2,0.557,0.419,0.18,5.4,19.0,12.1,14.4,2.8,1.4,15.8,13.9,0.5,1.3,1.8,0.08,-1.4,1.8,0.4,0.7,False
nesmiaa01,Aaron Nesmith,SMALL FORWARD,21,BOSTON CELTICS,46,669,9.4,0.573,0.607,0.157,4.6,16.6,10.6,4.6,1.1,1.3,10.8,13.7,0.5,0.6,1.1,0.076,-2.8,-0.4,-3.2,-0.2,False
netora01,Raul Neto,POINT GUARD,28,WASHINGTON WIZARDS,64,1403,13.0,0.575,0.367,0.19,2.1,9.6,5.9,14.0,2.4,0.4,9.9,15.8,1.5,1.3,2.8,0.097,-1.4,0.9,-0.6,0.5,False
niangge01,Georges Niang,POWER FORWARD,27,UTAH JAZZ,72,1154,11.4,0.602,0.721,0.057,2.7,13.0,8.1,7.3,1.1,0.6,10.9,17.4,1.2,1.4,2.6,0.108,-0.4,0.1,-0.3,0.5,False
nnajize01,Zeke Nnaji,POWER FORWARD,20,DENVER NUGGETS,42,397,11.3,0.615,0.567,0.144,4.0,14.5,9.3,3.3,1.0,1.0,6.0,12.9,0.6,0.3,0.9,0.104,-0.6,-1.1,-1.7,0.0,False
noelne01,Nerlens Noel,CENTER,26,NEW YORK KNICKS,64,1547,14.8,0.638,0.013,0.314,10.1,18.4,14.3,4.1,2.3,8.7,20.4,9.2,1.6,3.6,5.2,0.162,-2.4,3.8,1.4,1.3,False
nowelja01,Jaylen Nowell,SHOOTING GUARD,21,MINNESOTA TIMBERWOLVES,42,759,12.3,0.528,0.448,0.164,2.6,11.3,6.8,12.5,1.4,1.4,7.2,21.4,0.3,0.4,0.7,0.044,-1.5,-1.4,-2.8,-0.2,False
ntilila01,Frank Ntilikina,POINT GUARD,22,NEW YORK KNICKS,33,322,7.7,0.512,0.608,0.228,2.0,8.3,5.2,8.1,2.8,1.2,11.2,13.6,0.0,0.5,0.5,0.07,-4.2,2.5,-1.7,0.0,False
nunnke01,Kendrick Nunn,POINT GUARD,25,MIAMI HEAT,56,1650,14.2,0.596,0.486,0.091,1.5,10.8,6.2,14.5,1.6,0.9,10.5,20.9,1.4,1.5,2.9,0.084,-0.1,-0.4,-0.5,0.6,False
nunnaja01,James Nunnally,SMALL FORWARD,30,NEW ORLEANS PELICANS,9,48,8.3,0.54,0.923,0.154,4.5,15.8,10.2,8.1,0.0,0.0,12.6,13.9,0.0,0.0,0.0,0.031,-0.9,-1.8,-2.7,0.0,False
nurkiju01,Jusuf Nurkić,CENTER,26,PORTLAND TRAIL BLAZERS,37,880,20.5,0.554,0.09,0.339,10.2,30.7,20.2,21.4,2.1,4.0,16.0,22.3,1.2,1.2,2.4,0.133,0.7,1.8,2.5,1.0,False
nwabada01,David Nwaba,SMALL FORWARD,28,HOUSTON ROCKETS,30,679,14.4,0.557,0.289,0.312,6.0,12.8,9.3,6.9,2.1,2.8,6.4,16.6,0.7,0.6,1.3,0.094,-1.4,0.6,-0.8,0.2,False
nworajo01,Jordan Nwora,SMALL FORWARD,22,MILWAUKEE BUCKS,30,274,16.1,0.586,0.459,0.185,3.6,18.9,11.5,3.6,2.7,2.3,14.1,26.0,0.0,0.4,0.4,0.068,-0.7,-0.4,-1.1,0.1,False
onealro01,Royce O'Neale,SMALL FORWARD,27,UTAH JAZZ,71,2241,9.9,0.599,0.706,0.117,4.4,18.0,11.5,10.4,1.2,1.2,16.7,9.6,2.3,3.3,5.6,0.121,-1.2,2.1,1.0,1.7,False
ojelese01,Semi Ojeleye,POWER FORWARD,26,BOSTON CELTICS,56,950,8.3,0.553,0.715,0.145,3.6,13.7,8.6,5.1,0.9,0.0,8.2,11.6,0.7,0.6,1.2,0.063,-1.7,-0.7,-2.4,-0.1,False
okafoja01,Jahlil Okafor,CENTER,25,DETROIT PISTONS,27,347,13.1,0.644,0.088,0.235,7.3,13.9,10.6,6.1,0.8,1.3,15.7,16.8,0.3,0.3,0.6,0.082,-2.5,-0.7,-3.2,-0.1,False
okekech01,Chuma Okeke,POWER FORWARD,22,ORLANDO MAGIC,45,1133,11.8,0.511,0.435,0.123,3.7,13.2,8.3,13.2,2.1,1.8,10.0,14.5,0.3,1.0,1.3,0.056,-1.9,0.5,-1.5,0.1,False
okogijo01,Josh Okogie,SHOOTING GUARD,22,MINNESOTA TIMBERWOLVES,59,1197,9.1,0.524,0.425,0.425,5.5,8.7,7.1,7.0,2.1,2.0,12.5,12.1,0.5,0.8,1.3,0.051,-3.7,0.3,-3.3,-0.4,False
okongon01,Onyeka Okongwu,CENTER,20,ATLANTA HAWKS,50,601,16.8,0.655,0.02,0.383,11.5,18.0,14.9,4.4,1.9,4.8,14.3,14.7,1.1,0.8,1.9,0.155,-2.2,0.8,-1.4,0.1,False
okorois01,Isaac Okoro,SHOOTING GUARD,20,CLEVELAND CAVALIERS,67,2173,7.9,0.514,0.383,0.281,3.4,7.3,5.3,8.6,1.4,1.0,12.0,14.3,-0.1,1.0,0.9,0.02,-4.2,-0.9,-5.1,-1.7,False
okpalkz01,KZ Okpala,POWER FORWARD,21,MIAMI HEAT,37,447,5.2,0.448,0.521,0.156,5.5,11.8,8.7,5.8,1.1,2.6,12.8,11.9,-0.3,0.4,0.1,0.015,-6.5,-0.6,-7.1,-0.6,False
oladivi01,Victor Oladipo,SHOOTING GUARD,28,INDIANA PACERS,9,300,15.5,0.535,0.454,0.243,0.4,18.0,9.2,18.7,2.4,0.5,9.7,26.4,0.0,0.3,0.4,0.063,0.0,-0.1,-0.2,0.1,False
oladivi01,Victor Oladipo,SHOOTING GUARD,28,HOUSTON ROCKETS,20,669,14.9,0.508,0.402,0.218,1.2,14.5,7.6,25.3,1.7,1.3,10.9,29.8,-0.3,0.5,0.1,0.009,-0.3,-1.0,-1.3,0.1,False
oladivi01,Victor Oladipo,SHOOTING GUARD,28,MIAMI HEAT,4,111,8.1,0.471,0.395,0.419,3.1,11.1,7.2,18.9,3.1,1.9,21.6,26.4,-0.3,0.2,-0.1,-0.06,-7.1,-1.6,-8.7,-0.2,False
oliveca01,Cameron Oliver,SMALL FORWARD,24,HOUSTON ROCKETS,4,87,17.2,0.619,0.394,0.121,5.9,20.5,12.9,9.6,1.1,4.1,7.9,18.5,0.1,0.1,0.2,0.114,-1.0,-1.0,-2.0,0.0,False
olynyke01,Kelly Olynyk,CENTER,29,MIAMI HEAT,43,1157,12.1,0.549,0.646,0.106,4.4,21.1,12.9,11.7,1.7,2.4,12.3,17.5,0.3,1.6,1.9,0.078,-1.6,1.0,-0.7,0.4,False
olynyke01,Kelly Olynyk,POWER FORWARD,29,HOUSTON ROCKETS,27,840,22.3,0.674,0.389,0.421,5.2,24.5,14.5,21.9,2.2,1.7,15.7,22.9,2.2,1.0,3.2,0.182,2.9,0.9,3.8,1.2,False
onimi01,Miye Oni,SHOOTING GUARD,23,UTAH JAZZ,54,519,6.4,0.517,0.889,0.061,4.9,11.9,8.6,6.8,1.0,1.2,13.6,9.8,0.2,0.7,0.9,0.081,-3.0,1.3,-1.7,0.0,False
osmande01,Cedi Osman,SMALL FORWARD,25,CLEVELAND CAVALIERS,59,1510,10.3,0.488,0.553,0.162,2.8,12.4,7.5,17.7,1.7,0.5,11.3,20.4,-0.5,1.0,0.5,0.014,-2.3,-0.9,-3.2,-0.5,False
oturuda01,Daniel Oturu,CENTER,21,LOS ANGELES CLIPPERS,30,161,12.5,0.471,0.096,0.231,15.1,18.3,16.8,8.5,1.2,3.9,13.6,18.2,0.0,0.2,0.3,0.081,-4.1,-1.1,-5.2,-0.1,False
oubreke01,Kelly Oubre Jr.,SMALL FORWARD,25,GOLDEN STATE WARRIORS,55,1687,13.3,0.529,0.394,0.244,5.2,15.4,10.4,6.5,1.6,2.2,8.0,22.1,0.0,2.2,2.2,0.062,-1.4,-0.5,-1.9,0.0,False
parkeja01,Jabari Parker,POWER FORWARD,25,SACRAMENTO KINGS,3,27,5.0,0.571,0.143,0.0,4.1,20.8,12.3,5.0,0.0,3.1,30.0,15.9,-0.1,0.0,0.0,-0.073,-7.7,-1.4,-9.1,0.0,False
parkeja01,Jabari Parker,POWER FORWARD,25,BOSTON CELTICS,10,138,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,False
pascher01,Eric Paschall,POWER FORWARD,24,GOLDEN STATE WARRIORS,40,695,13.4,0.561,0.181,0.315,4.3,15.1,9.8,11.4,0.8,0.9,11.2,23.5,0.2,0.7,0.9,0.062,-1.8,-0.9,-2.7,-0.1,False
pasecan01,Anžejs Pasečņiks,CENTER,25,WASHINGTON WIZARDS,1,6,-40.6,0.0,1.0,0.0,17.7,0.0,8.8,18.7,0.0,0.0,83.3,41.4,-0.1,0.0,-0.1,-1.113,-40.7,-5.9,-46.6,-0.1,False
pattepa01,Patrick Patterson,POWER FORWARD,31,LOS ANGELES CLIPPERS,38,582,10.9,0.571,0.679,0.103,3.8,10.5,7.2,6.7,1.2,1.2,6.0,14.0,0.7,0.5,1.2,0.101,-0.4,-0.1,-0.6,0.2,False
pattoju01,Justin Patton,CENTER,23,HOUSTON ROCKETS,13,247,11.6,0.488,0.486,0.057,5.8,15.8,10.6,8.1,2.3,5.1,5.3,13.0,0.1,0.3,0.4,0.076,-3.6,1.4,-2.2,0.0,False
paulch01,Chris Paul,POINT GUARD,35,PHOENIX SUNS,70,2199,21.4,0.599,0.294,0.206,1.3,14.5,8.0,40.9,2.2,0.8,14.0,22.6,6.5,2.7,9.2,0.201,3.5,1.1,4.6,3.6,False
payneca01,Cameron Payne,POINT GUARD,26,PHOENIX SUNS,60,1079,17.4,0.602,0.42,0.142,1.7,13.2,7.6,28.1,1.6,1.3,12.5,19.8,2.4,1.2,3.6,0.158,2.1,1.0,3.1,1.4,False
paytoel01,Elfrid Payton,POINT GUARD,26,NEW YORK KNICKS,63,1484,11.7,0.478,0.158,0.172,4.7,11.0,7.9,21.6,1.6,0.6,13.3,23.2,-0.9,1.9,1.0,0.032,-2.9,-0.1,-3.0,-0.4,False
paytoga02,Gary Payton II,POINT GUARD,28,GOLDEN STATE WARRIORS,10,40,29.2,0.847,0.308,0.308,5.4,23.6,14.6,4.1,7.0,2.2,6.3,16.8,0.2,0.1,0.3,0.331,1.0,8.2,9.2,0.1,False
pelleno01,Norvel Pelle,CENTER,27,BROOKLYN NETS,3,28,2.1,0.429,0.0,0.0,12.5,15.0,13.8,0.0,0.0,9.4,30.0,15.6,-0.1,0.0,0.0,-0.069,-12.2,-0.8,-13.0,-0.1,False
pelleno01,Norvel Pelle,CENTER,27,SACRAMENTO KINGS,1,4,30.1,0.543,0.0,4.0,27.4,0.0,13.9,28.2,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.374,6.1,-2.9,3.2,0.0,False
pelleno01,Norvel Pelle,CENTER,27,NEW YORK KNICKS,9,52,15.3,0.698,0.0,0.286,4.2,18.6,11.5,2.7,1.0,11.0,0.0,6.8,0.1,0.1,0.2,0.189,-1.1,3.7,2.5,0.1,False
perryre01,Reggie Perry,POWER FORWARD,20,BROOKLYN NETS,26,211,11.0,0.466,0.269,0.167,14.9,22.9,19.1,9.0,1.4,2.5,15.2,20.4,-0.1,0.2,0.2,0.04,-5.3,-1.4,-6.7,-0.2,False
pinsoth01,Theo Pinson,SHOOTING GUARD,25,NEW YORK KNICKS,17,34,-8.1,0.111,0.889,0.0,0.0,15.8,8.0,3.7,0.0,0.0,10.0,13.1,-0.2,0.0,-0.1,-0.205,-13.2,-2.5,-15.7,-0.1,False
plumlma01,Mason Plumlee,CENTER,30,DETROIT PISTONS,56,1499,18.7,0.638,0.018,0.444,10.6,28.1,19.3,21.0,1.4,2.9,18.7,16.3,3.0,2.1,5.1,0.164,0.2,2.0,2.2,1.6,False
poeltja01,Jakob Poeltl,CENTER,25,SAN ANTONIO SPURS,69,1845,17.5,0.612,0.0,0.288,12.4,19.3,15.8,10.1,1.2,5.7,14.6,13.4,3.2,2.5,5.7,0.148,-0.5,1.2,0.8,1.3,False
poirivi01,Vincent Poirier,CENTER,27,PHILADELPHIA 76ERS,10,39,1.6,0.273,0.083,0.5,17.2,22.2,19.8,6.6,0.0,6.9,21.5,20.6,-0.2,0.1,-0.1,-0.127,-12.3,-2.4,-14.8,-0.1,False
pokusal01,Aleksej Pokusevski,POWER FORWARD,19,OKLAHOMA CITY THUNDER,45,1090,6.1,0.43,0.507,0.103,2.8,17.6,10.1,13.1,0.9,3.4,18.8,20.5,-2.9,1.0,-1.9,-0.084,-5.1,-1.0,-6.1,-1.1,False
poolejo01,Jordan Poole,SHOOTING GUARD,21,GOLDEN STATE WARRIORS,51,988,15.1,0.581,0.582,0.251,1.6,8.2,5.0,15.4,1.2,0.8,8.8,25.0,1.1,0.9,1.9,0.094,0.7,-1.2,-0.5,0.4,False
portejo01,Jontay Porter,POWER FORWARD,21,MEMPHIS GRIZZLIES,11,54,9.2,0.64,0.533,0.333,7.8,19.9,13.7,2.5,2.7,1.7,28.9,18.9,-0.1,0.1,0.0,0.019,-6.8,0.3,-6.5,-0.1,False
porteke02,Kevin Porter Jr.,SHOOTING GUARD,20,HOUSTON ROCKETS,26,835,12.5,0.528,0.439,0.256,2.4,10.5,6.3,31.2,1.1,0.9,18.2,25.4,-0.3,0.3,0.0,0.0,-1.1,-2.4,-3.5,-0.3,False
portemi01,Michael Porter Jr.,SMALL FORWARD,22,DENVER NUGGETS,61,1912,20.6,0.663,0.468,0.164,5.4,20.9,13.2,5.6,1.0,2.8,8.1,21.7,4.8,2.1,6.9,0.173,4.0,-0.9,3.1,2.5,False
porteot01,Otto Porter Jr.,SMALL FORWARD,27,CHICAGO BULLS,25,540,14.8,0.566,0.47,0.183,5.8,22.4,14.2,13.1,1.1,0.6,10.3,19.5,0.6,0.6,1.2,0.108,0.4,-0.3,0.2,0.3,False
porteot01,Otto Porter Jr.,POWER FORWARD,27,ORLANDO MAGIC,3,66,11.7,0.441,0.36,0.2,0.0,22.8,11.0,11.5,2.9,0.0,0.0,17.8,0.0,0.1,0.1,0.05,-3.5,1.7,-1.7,0.0,False
portibo01,Bobby Portis,CENTER,25,MILWAUKEE BUCKS,66,1372,19.9,0.598,0.263,0.122,9.9,25.3,17.9,7.4,1.8,1.7,8.2,20.9,2.8,2.0,4.8,0.167,1.8,-0.4,1.5,1.2,False
porzikr01,Kristaps Porziņģis,CENTER,25,DALLAS MAVERICKS,43,1327,21.3,0.582,0.378,0.202,6.9,24.6,15.8,8.4,0.7,4.1,6.4,26.5,2.6,1.7,4.3,0.154,3.0,-0.8,2.2,1.4,False
poweldw01,Dwight Powell,CENTER,29,DALLAS MAVERICKS,58,966,16.8,0.688,0.108,0.639,9.2,17.4,13.3,8.9,1.8,2.9,13.9,13.2,2.6,1.2,3.8,0.188,-0.7,1.3,0.6,0.6,False
powelno01,Norman Powell,SHOOTING GUARD,27,TORONTO RAPTORS,42,1277,17.7,0.645,0.475,0.288,1.6,9.6,5.4,10.0,1.8,0.6,10.8,24.2,2.3,0.9,3.2,0.12,2.2,-0.7,1.5,1.1,False
powelno01,Norman Powell,SMALL FORWARD,27,PORTLAND TRAIL BLAZERS,27,928,14.2,0.576,0.418,0.307,2.6,7.8,5.1,8.1,1.8,1.0,9.5,20.5,1.1,0.4,1.5,0.078,-0.5,-0.7,-1.2,0.2,False
princta02,Taurean Prince,POWER FORWARD,26,BROOKLYN NETS,12,218,11.7,0.565,0.5,0.365,1.1,15.4,8.6,4.3,1.8,3.2,11.4,19.4,0.0,0.2,0.3,0.062,-2.2,0.1,-2.2,0.0,False
princta02,Taurean Prince,POWER FORWARD,26,CLEVELAND CAVALIERS,29,687,12.2,0.532,0.466,0.194,2.7,15.2,8.8,15.5,1.4,1.9,11.6,19.7,0.2,0.5,0.7,0.049,-0.9,-0.8,-1.7,0.0,False
pritcpa01,Payton Pritchard,SHOOTING GUARD,23,BOSTON CELTICS,66,1268,12.4,0.582,0.593,0.108,2.9,11.1,6.9,13.3,1.4,0.7,10.8,16.7,1.6,0.9,2.5,0.095,-0.3,-0.4,-0.7,0.4,False
quickim01,Immanuel Quickley,POINT GUARD,21,NEW YORK KNICKS,64,1243,15.8,0.557,0.522,0.3,2.2,9.7,6.0,16.2,1.2,0.9,8.1,25.6,1.8,1.4,3.2,0.125,1.4,-0.5,0.9,0.9,False
ramseja01,Jahmi'us Ramsey,SHOOTING GUARD,19,SACRAMENTO KINGS,13,94,10.5,0.498,0.5,0.132,2.3,9.6,5.9,8.8,2.0,0.9,6.9,19.8,0.0,0.0,0.0,0.012,-3.1,-1.4,-4.5,-0.1,False
randlch01,Chasson Randle,POINT GUARD,27,ORLANDO MAGIC,41,837,7.4,0.515,0.549,0.203,0.8,9.6,5.1,12.9,1.3,0.5,15.1,15.7,-0.4,0.4,0.0,-0.001,-4.8,-1.1,-5.9,-0.8,False
randlju01,Julius Randle,POWER FORWARD,26,NEW YORK KNICKS,71,2667,19.7,0.567,0.294,0.325,3.5,25.7,14.7,27.2,1.2,0.6,13.8,29.3,3.4,4.3,7.8,0.14,2.9,0.9,3.8,3.9,False
reddica01,Cam Reddish,SMALL FORWARD,21,ATLANTA HAWKS,26,750,9.3,0.488,0.479,0.312,3.3,11.7,7.6,6.5,2.2,1.1,10.2,19.3,-0.3,0.7,0.4,0.026,-3.3,0.1,-3.2,-0.2,False
redicjj01,J.J. Redick,SHOOTING GUARD,36,NEW ORLEANS PELICANS,31,576,10.9,0.575,0.654,0.22,0.6,9.2,4.9,9.6,0.7,0.3,9.6,19.0,0.6,0.2,0.8,0.065,-0.8,-2.0,-2.8,-0.1,False
redicjj01,J.J. Redick,SHOOTING GUARD,36,DALLAS MAVERICKS,13,147,5.9,0.516,0.717,0.094,0.8,8.2,4.5,10.3,0.7,0.6,16.6,19.9,-0.2,0.1,-0.1,-0.031,-3.4,-2.6,-6.0,-0.1,False
reedpa01,Paul Reed,POWER FORWARD,21,PHILADELPHIA 76ERS,26,177,21.2,0.54,0.077,0.103,19.0,18.9,19.0,11.0,2.7,6.6,12.8,22.7,0.2,0.4,0.6,0.162,-1.8,0.8,-1.0,0.0,False
reidna01,Naz Reid,CENTER,21,MINNESOTA TIMBERWOLVES,70,1347,18.2,0.599,0.299,0.286,6.4,20.0,12.9,8.7,1.2,4.9,9.5,22.5,1.9,1.3,3.2,0.113,-0.1,-0.2,-0.2,0.6,False
reynoca01,Cameron Reynolds,SMALL FORWARD,25,SAN ANTONIO SPURS,3,6,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,False
reynoca01,Cameron Reynolds,SMALL FORWARD,25,HOUSTON ROCKETS,2,34,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,False
richani01,Nick Richards,POWER FORWARD,23,CHARLOTTE HORNETS,18,63,5.5,0.542,0.111,1.222,6.8,12.2,9.5,4.2,0.0,0.0,17.8,11.5,0.0,0.0,0.0,0.026,-5.9,-2.1,-8.0,-0.1,False
richajo01,Josh Richardson,SHOOTING GUARD,27,DALLAS MAVERICKS,59,1790,11.9,0.537,0.432,0.175,3.2,8.8,6.0,12.1,1.7,1.2,10.6,18.4,1.0,1.4,2.4,0.066,-1.5,-0.2,-1.7,0.1,False
rillegr01,Grant Riller,POINT GUARD,23,CHARLOTTE HORNETS,7,27,23.6,0.75,0.333,0.0,0.0,4.1,2.0,20.9,1.8,0.0,7.7,20.7,0.1,0.0,0.1,0.177,4.6,0.5,5.1,0.0,False
riverau01,Austin Rivers,SHOOTING GUARD,28,NEW YORK KNICKS,21,442,9.5,0.545,0.57,0.104,1.2,10.2,5.8,13.9,1.4,0.0,13.5,16.5,0.1,0.5,0.6,0.063,-2.4,0.2,-2.2,0.0,False
riverau01,Austin Rivers,SHOOTING GUARD,28,DENVER NUGGETS,15,403,10.3,0.558,0.655,0.155,0.8,9.0,4.9,12.5,2.2,0.5,10.6,14.2,0.3,0.4,0.7,0.081,-2.1,0.4,-1.7,0.0,False
roberan03,Andre Roberson,SHOOTING GUARD,29,BROOKLYN NETS,5,63,4.2,0.202,0.571,0.143,12.9,13.3,13.2,7.4,2.3,1.4,11.8,11.7,-0.1,0.1,-0.1,-0.043,-5.2,-0.9,-6.1,-0.1,False
